row_index,scoutId,luxury_score,floor_heating,guest_toilet,built_in_kitchen,garage_available,air_conditioning,dishwasher,bathtub,laminate_floor,parquet_floor,double_glazing,green_view,quiet_neighborhood,near_public_transport,_parse_failed
1096,115249275,,,,,,,,,,,,,,,True
1097,113650828,,,,,,,,,,,,,,,True
1098,114830231,,,,,,,,,,,,,,,True
1099,113861119,,,,,,,,,,,,,,,True
1100,113811899,7.0,True,,True,,,,,,,True,True,True,,
1101,109619769,3.0,,,,,,,,True,,,,,,
1102,95198020,2.0,,,False,,,,,,,,,,True,
1103,115694982,9.0,True,True,,,,,True,,,True,,,,
1104,110775928,5.0,,,,True,,,,True,,,,,,
1105,105766634,6.0,,,,,,,True,,True,,,,,
1106,73093913,3.0,,,,True,,,,True,,,,,,
1107,109728968,4.0,,,,,,,True,,,,True,,,
1108,109716459,3.0,,,,,,,,True,,,,True,,
1109,107793590,4.0,,,,,,,True,,,,,True,,
1110,107375102,6.0,,,True,,,,True,True,,True,,,,
1111,91468475,5.0,,,,,,,,True,,,,,,
1112,113403343,5.0,,,,,,,True,,True,,,,,
1113,110300539,4.0,,,,,,,,True,,,,,,
1114,111398046,5.0,,,,True,,,,,,,,,,
1115,107027476,,,,,,,,,,,,,,,True
1116,106194003,,,,,,,,,,,,,,,True
1117,111227610,,,,,,,,,,,,,,,True
1118,115305137,,,,,,,,,,,,,,,True
1119,94258021,,,,,,,,,,,,,,,True
1120,111342385,3.0,,True,,,,,True,,,,,,,
1121,115691357,3.0,,,,,,,True,True,,,,,,
1122,110256260,4.0,,,,,,,True,,,True,,True,,
1123,103404562,3.0,,,,,,,True,True,,,,True,,
1124,111311383,2.0,,,,,,,True,True,,,,,,
1125,112686426,2.0,,,,,,,,,,,,,True,
1126,113312103,9.0,True,True,True,True,,,True,,,,,,,
1127,106468049,2.0,,,,,,,,,,,,,,
1128,79789743,2.0,,,,,,,,True,,,,,,
1129,107324292,3.0,,,,,,,True,True,,,,,,
1130,43817190,2.0,,,,,,,,,,,,,,
1131,109002949,4.0,True,,True,,,,True,,True,True,,,,
1132,111367205,3.0,,,,,,,True,True,,True,True,True,,
1133,113716097,3.0,,,True,,,,True,,,,,,,
1134,49807470,3.0,,,,,,,,True,,True,,,,
1135,94643275,,,,,,,,,,,,,,,True
1136,115365418,,,,,,,,,,,,,,,True
1137,107637554,,,,,,,,,,,,,,,True
1138,74506369,,,,,,,,,,,,,,,True
1139,109925390,,,,,,,,,,,,,,,True
1140,105404418,3.0,,,,,,,True,,,,True,,,
1141,115631382,7.0,,,True,True,,,,,,,,,,
1142,113281918,2.0,,,,,,,True,True,,,,,,
1143,101273012,3.0,,,,,,,,True,,,,,,
1144,114465566,8.0,True,True,True,,,,True,,True,,True,,,
1145,113631755,5.0,,,True,,,,,True,,,,,,
1146,103528224,6.0,,,True,,,,True,,,,,,,
1147,115571929,6.0,,,,,,,True,True,,,,,,
1148,113726611,5.0,,,True,,,,,,,,,,,
1149,110772797,7.0,True,,True,True,,,True,,,,True,,True,
1150,113862111,4.0,,,,,,,True,True,,,,,,
1151,115403779,5.0,,,True,,,,True,,True,,,,,
1152,103021329,7.0,True,,True,,,,True,,,,,,,
1153,113592463,4.0,,,,,,,True,True,,,,True,,
1154,106721547,,,,,,,,,,,,,,,True
1155,112205076,,,,,,,,,,,,,,,True
1156,107069051,,,,,,,,,,,,,,,True
1157,114142038,,,,,,,,,,,,,,,True
1158,114668029,,,,,,,,,,,,,,,True
1159,49539176,,,,,,,,,,,,,,,True
1160,111417811,6.0,,,True,,,,True,,True,,,,True,
1161,97575489,3.0,,,True,True,,,True,True,,,,,,
1162,111310714,7.0,,,True,True,,,,,,,,,,
1163,114842300,4.0,,,,,,,True,True,,,,True,,
1164,110201281,2.0,,True,,,,,True,,,,,,,
1165,106097659,3.0,,,,,,,True,True,,,,,,
1166,115298519,8.0,True,,,True,,,,,True,,,,,
1167,113109136,6.0,,,True,True,True,True,True,,,,,,,
1168,48058968,4.0,,True,,,,,True,,,,,,,
1169,111316547,2.0,,,,,,,True,True,,,,,,
1170,110415735,1.0,,,,,,,,,,,,,,
1171,107372114,5.0,,,,,,,True,,True,,,,,
1172,106871078,6.0,,,True,,,,,,,True,,,,
1173,113543954,3.0,,,,,,,True,True,,,,True,True,
1174,110680407,,,,,,,,,,,,,,,True
1175,113499105,,,,,,,,,,,,,,,True
1176,106364491,,,,,,,,,,,,,,,True
1177,105424343,,,,,,,,,,,,,,,True
1178,111083809,,,,,,,,,,,,,,,True
1179,111403570,,,,,,,,,,,,,,,True
1180,115694712,6.0,,,,,,,,,,True,,True,True,
1181,104734361,3.0,,,True,,,,True,True,,,,,,
1182,111368376,4.0,,,True,,,True,,,,,,,,
1183,115561701,3.0,,,True,,,,,,,,,,,
1184,114161716,1.0,,,,,,,,,,,,,,
1185,111151920,3.0,,,,,,,True,True,,,,,,
1186,108708689,7.0,True,True,,True,,,True,,,,,,,
1187,104497514,6.0,True,,True,True,,,,,True,True,,,,
1188,106840818,7.0,True,,True,,,True,True,,True,,,,,
1189,111820468,3.0,,True,,,,,,,,,,,,
1190,112734651,4.0,,,True,,,,True,,,,,,,
1191,105002334,4.0,,,,,,,,,,,,,,
1192,113825674,5.0,,,True,True,,True,,,True,True,,,,
1193,90610999,3.0,,True,,,,,,,,,,,,
1194,105624149,5.0,,,True,,,True,True,,,,,,,
1195,111359297,,,,,,,,,,,,,,,True
1196,112407182,,,,,,,,,,,,,,,True
1197,104654806,,,,,,,,,,,,,,,True
1198,111385935,,,,,,,,,,,,,,,True
1199,115239490,,,,,,,,,,,,,,,True
1200,113261148,7.0,,,True,,,,,,,,,,,
1201,107291875,5.0,,True,,True,,,True,True,,True,True,True,,
1202,106361141,6.0,,,True,,,True,True,,,True,,,,
1203,110600919,5.0,,True,,,,,True,True,,,,,,
1204,111198315,7.0,True,,True,,,,,,True,,,,,
1205,106732944,4.0,,,,,,,,True,,,True,,,
1206,115238400,5.0,,,,,,,,,,,True,,,
1207,113316112,4.0,,,,,,,,True,,,,,,
1208,106076483,6.0,True,,,,,,,,,True,,,,
1209,114616074,5.0,,,True,,,,,,,,,,,
1210,70214533,2.0,,,,,,,,,,,,,,
1211,113844793,6.0,,,,,,,True,,,,,,,
1212,111411322,7.0,True,,True,,,True,,,True,True,,,,
1213,111250930,5.0,,,,,,,,True,,,,,,
1214,99377089,,,,,,,,,,,,,,,True
1215,83777185,,,,,,,,,,,,,,,True
1216,107383177,,,,,,,,,,,,,,,True
1217,109469628,,,,,,,,,,,,,,,True
1218,111019222,,,,,,,,,,,,,,,True
1219,102197584,,,,,,,,,,,,,,,True
1220,98942707,3.0,,,,True,,,True,,,,,,,
1221,115229127,2.0,,,True,,,,,,,,,,,
1222,98224347,8.0,True,,True,,,True,,,True,,True,,,
1223,111309783,6.0,,,True,,,True,,,,,True,,,
1224,111182178,3.0,,,,,,,True,,,,,,,
1225,113805381,2.0,,,,,,,,,,,,,,
1226,113370139,4.0,,,True,,,,,True,,,,,,
1227,75026850,7.0,True,,True,True,,True,True,,True,True,True,,,
1228,110051010,3.0,,,,,,,,,,,,,,
1229,115297986,3.0,,,True,True,,,,,,,,,,
1230,83383951,3.0,,,True,,,,True,,,,,,,
1231,113582147,5.0,,,True,,,,,True,,,,,,
1232,113853432,4.0,,,True,,,,,,,,,True,,
1233,115632861,3.0,,,True,,,True,,,,,,,,
1234,115305277,,,,,,,,,,,,,,,True
1235,110979376,,,,,,,,,,,,,,,True
1236,81204028,,,,,,,,,,,,,,,True
1237,114032604,,,,,,,,,,,,,,,True
1238,83562421,,,,,,,,,,,,,,,True
1239,113269448,,,,,,,,,,,,,,,True
1240,111387986,8.0,True,True,True,,,True,True,,,True,,True,,
1241,106031289,5.0,,,,,,,,,,True,,,,
1242,102168333,6.0,,,True,,,True,True,,,,,,,
1243,115688351,4.0,,,,,,,True,,,True,,,,
1244,109205547,3.0,,,,,,,True,,,,,,,
1245,107383782,4.0,,,,,,,,True,,True,,,,
1246,115531350,7.0,True,True,,,,,,,,True,,,,
1247,108895236,5.0,True,,,,,,True,,,,,,,
1248,73462436,7.0,True,True,True,,,,True,,True,True,,,,
1249,106967795,4.0,,,,,,,True,,,True,,,,
1250,103004179,6.0,True,,,True,,,,True,True,,,,,
1251,111979735,5.0,True,,,,,,,,True,,,,,
1252,109470302,6.0,True,,True,,,,True,,,,,,,
1253,115518980,7.0,True,,,True,,,,,,True,,,,
1254,97826343,8.0,True,,,True,,,,,,True,,,,
1255,113640744,,,,,,,,,,,,,,,True
1256,110637894,,,,,,,,,,,,,,,True
1257,67626391,,,,,,,,,,,,,,,True
1258,114996491,,,,,,,,,,,,,,,True
1259,111396538,,,,,,,,,,,,,,,True
1260,109639818,3.0,,,,,,,True,,,,,,,
1261,109786409,4.0,,,True,,,,,True,,,True,,,
1262,111267269,6.0,,,True,True,,True,True,,,,,True,,
1263,106655537,3.0,,,,,,,True,,,,,,,
1264,110532079,3.0,,,True,,,,True,,,,,,,
1265,113818329,4.0,,,True,,,,True,True,,,,,,
1266,106506617,5.0,True,True,,,,,True,,True,,,,,
1267,105793169,4.0,,,True,,,,True,True,,,,,,
1268,106945093,5.0,,,True,,,True,True,,,,,,,
1269,112917453,4.0,,,,,,,True,True,,True,,True,,
1270,110666890,4.0,,,True,,,,True,True,,,,,,
1271,108753995,3.0,,,,,,,True,,,,,True,,
1272,113283721,4.0,,,True,,,,True,True,,,,,,
1273,113499235,4.0,,,True,,,,True,,,,,,,
1274,114371078,,,,,,,,,,,,,,,True
1275,111277570,,,,,,,,,,,,,,,True
1276,115185781,,,,,,,,,,,,,,,True
1277,111628863,,,,,,,,,,,,,,,True
1278,111407639,,,,,,,,,,,,,,,True
1279,111963695,,,,,,,,,,,,,,,True
1280,98318500,6.0,,,True,True,,True,,True,,,True,,,
1281,115621152,8.0,,,True,,,,True,,,,,,True,
1282,94256876,1.0,,,,,,,,,,,,,,
1283,115657718,7.0,,,True,,,True,True,True,,,True,True,True,
1284,109999594,3.0,,,,True,,,,,,,,,,
1285,110500640,2.0,,,,,,,,,,,,,,
1286,106143250,2.0,,,True,,,,,True,,,,,,
1287,110643045,6.0,True,True,True,True,,True,True,,True,,True,,,
1288,114937548,4.0,,,,,,,True,True,,True,,,,
1289,113544212,5.0,,,True,True,,True,,,,,,,,
1290,109001571,3.0,,,True,,,,True,True,,,,,,
1291,105599582,4.0,,,,,,,,True,,,,True,,
1292,115424359,7.0,True,True,True,True,,True,True,,,True,,,,
1293,113341223,3.0,,,True,,,,True,True,,,,,,
1294,115687070,,,,,,,,,,,,,,,True
1295,99313620,,,,,,,,,,,,,,,True
1296,111408559,,,,,,,,,,,,,,,True
1297,113828402,,,,,,,,,,,,,,,True
1298,105322719,,,,,,,,,,,,,,,True
1299,110025972,,,,,,,,,,,,,,,True
1300,111376532,6.0,,,True,,,,True,True,True,True,,True,,
1301,83858083,3.0,,,,,,,True,,,,True,,,
1302,113204390,4.0,,,,,,,True,,,,,,,
1303,113142617,7.0,,,True,,,,,True,,True,,,True,
1304,114512839,5.0,,,,,,,,True,,,,,,
1305,44855360,4.0,,,,,,,,True,,,,,,
1306,60244952,6.0,True,True,,True,,,,,,,,,,
1307,110130365,4.0,,,,,,,,True,,,,,,
1308,110752511,5.0,,,True,,,True,,,,True,,,,
1309,110130404,5.0,,,,,,,,True,,,,,,
1310,111890876,4.0,,,,,,,,True,,True,,,,
1311,114324700,6.0,,,True,,,,,,True,,,,,
1312,115693223,5.0,,,,,,,True,,,,,,,
1313,110639659,4.0,,,,,,,,True,,True,,,,
1314,113438629,,,,,,,,,,,,,,,True
1315,106756989,,,,,,,,,,,,,,,True
1316,115573335,,,,,,,,,,,,,,,True
1317,107074278,,,,,,,,,,,,,,,True
1318,115662296,,,,,,,,,,,,,,,True
1319,115013180,,,,,,,,,,,,,,,True
1320,89983780,7.0,True,True,,True,,,True,True,True,,,,,
1321,110355542,3.0,,,,,,,,,,,,,,
1322,113482469,5.0,,,,,,,True,True,,,,,,
1323,106514944,2.0,,,,,,,,,,,,,,
1324,110765307,6.0,,,True,True,,True,True,,,True,,,,
1325,110195023,2.0,,,,,,,,,,,,,,
1326,115694805,4.0,,,,,,,True,True,,,,True,True,
1327,110728200,3.0,,,,,,,,True,,True,,,,
1328,65705962,6.0,True,,,,,,,,,,True,,,
1329,115675517,4.0,,,,,,,,True,,,,True,,
1330,106440196,4.0,,,,,,,True,,,True,,,,
1331,104784659,7.0,True,,True,True,,,,,,,,,,
1332,104486756,3.0,,,,True,,,,True,,,,,,
1333,110505233,7.0,True,,,,,,True,,,True,True,,,
1334,86652356,4.0,,,,,,,,True,,,,,,
1335,108227699,,,,,,,,,,,,,,,True
1336,115256303,,,,,,,,,,,,,,,True
1337,115366869,,,,,,,,,,,,,,,True
1338,112514358,,,,,,,,,,,,,,,True
1339,105851670,,,,,,,,,,,,,,,True
1340,111149971,6.0,,,True,,,,True,True,True,,,True,,
1341,113658871,4.0,,,,True,,,True,,,,,,,
1342,103737791,5.0,,,True,,,,,,,,,,,
1343,112465526,2.0,,,,,,,,,,,,,,
1344,106030039,8.0,True,,True,,,,True,,True,,,,,
1345,110818962,2.0,,,,,,,,,,,,,,
1346,115674166,5.0,,,True,,,,,True,,,,True,,
1347,111341139,7.0,True,,True,,,,,,True,,,,,
1348,105939675,6.0,,,True,,,,True,,,,True,,,
1349,68187610,6.0,,,True,True,,,True,,True,,,,,
1350,114673047,5.0,,,,,,,,True,,True,True,,,
1351,96522123,5.0,,,True,,,,True,,,,,,,
1352,105665217,6.0,,,True,,,,True,,,,,,,
1353,109001214,7.0,True,True,True,True,,,True,,,,,,,
1354,105136675,,,,,,,,,,,,,,,True
1355,115669941,,,,,,,,,,,,,,,True
1356,113525714,,,,,,,,,,,,,,,True
1357,113786391,,,,,,,,,,,,,,,True
1358,111452038,,,,,,,,,,,,,,,True
1359,84451615,,,,,,,,,,,,,,,True
1360,110546266,4.0,,,True,True,,,True,True,,True,,,,
1361,88724823,8.0,True,,True,True,,,,,,,,True,,
1362,67315797,2.0,,,,,,,True,,,,,,,
1363,104060133,3.0,,,,,,,True,True,,,,,,
1364,106417486,7.0,,,,True,,,True,,True,True,True,True,True,
1365,113771460,3.0,,,,,,,,,,,,True,,
1366,111389315,2.0,,,,,,,True,,,,,,,
1367,109874299,4.0,,,True,True,,True,,True,,,,,,
1368,111415665,8.0,True,,,True,,,True,,True,True,,,,
1369,109383351,3.0,,True,,,,,,True,,,,True,,
1370,114945431,3.0,,,,,,,True,True,,,,,,
1371,113497310,5.0,,,,True,,,,,,True,,,,
1372,78599104,6.0,,,,,,,,,,,True,True,True,
1373,115606683,,,,,,,,,,,,,,,True
1374,113266072,,,,,,,,,,,,,,,True
1375,110825007,,,,,,,,,,,,,,,True
1376,87544475,,,,,,,,,,,,,,,True
1377,108643336,,,,,,,,,,,,,,,True
1378,111396049,,,,,,,,,,,,,,,True
1379,105749033,,,,,,,,,,,,,,,True
1380,107079581,6.0,,,,,,,True,,,,True,,,
1381,110457724,5.0,,,,,,,True,,,,,,,
1382,113127859,5.0,,,,,,,,True,,,,,,
1383,42890891,4.0,,,,True,,,True,,,,,,,
1384,106784354,9.0,True,,,,,,,,True,,,,,
1385,113540823,6.0,,True,True,,,,,,,,,True,,
1386,76744476,5.0,,,,,,True,True,True,,,True,,,
1387,107342029,4.0,,,,,,,,,,,,,,
1388,106513652,5.0,,,,,,,,,,,,,,
1389,104952623,6.0,,,,,,,,,,True,,,,
1390,105708076,6.0,,,,,,,,True,,,,,,
1391,115591507,7.0,True,True,True,True,,True,True,,,True,,True,,
1392,114765611,4.0,,,,,,,,,True,,,,,
1393,113466183,6.0,,,,,,,True,,,,True,,,
1394,115072805,,,,,,,,,,,,,,,True
1395,109000964,,,,,,,,,,,,,,,True
1396,103788547,,,,,,,,,,,,,,,True
1397,115619449,,,,,,,,,,,,,,,True
1398,114344449,,,,,,,,,,,,,,,True
1399,110657431,,,,,,,,,,,,,,,True
1400,106290021,7.0,,,True,,,,,,,,,,,
1401,110833720,6.0,,,,True,,,,,,True,True,,,
1402,112270036,5.0,,,True,,,,True,,,,,True,,
1403,104216305,6.0,,,,True,,,,,True,,,,,
1404,105670169,3.0,,,,,,,,True,,,,,,
1405,98160609,6.0,,,,,,,True,True,,,True,,,
1406,78214846,8.0,True,True,True,True,,,True,,True,True,True,,,
1407,108575802,5.0,,,True,,,,,True,,,,,,
1408,112301865,5.0,,,,,,,True,,,True,,True,True,
1409,89169858,4.0,,True,,,,,,,,,True,,,
1410,111373850,5.0,,,,,,,,,,,,,,
1411,90164772,4.0,,,,,,,,,,,,,,
1412,113788103,8.0,True,,True,True,,,True,,True,True,True,,,
1413,106840653,5.0,,,,,,,,True,,,,,,
1414,113700958,4.0,,,,,,,,,,,,,,
1415,114790797,,,,,,,,,,,,,,,True
1416,105468198,,,,,,,,,,,,,,,True
1417,113131847,,,,,,,,,,,,,,,True
1418,101249462,,,,,,,,,,,,,,,True
1419,61341663,,,,,,,,,,,,,,,True
1420,86056166,3.0,,,,,,,True,,,,,,,
1421,114368934,7.0,,,,True,,,,,True,,,True,,
1422,114834277,5.0,,,,,,,True,True,,,,,,
1423,115496726,4.0,,,True,,,,,,,,,,,
1424,113429196,3.0,,,,,,,,,,,,,,
1425,110534493,8.0,True,,,True,,,,,,True,,,,
1426,111378418,4.0,,,True,,,,True,,,,,,,
1427,115291537,6.0,,True,,True,,,,,True,,,True,,
1428,113505979,4.0,,,,,,,True,True,,,,True,,
1429,115638747,5.0,,,True,,,True,,,True,,,,,
1430,106873795,7.0,True,,,,,,,,,True,True,,,
1431,107944086,4.0,,,,,,,,,,,,,,
1432,112735870,4.0,,,,,,,True,,,,,True,,
1433,110461894,5.0,,,True,,,,,,,,,,,
1434,113126195,6.0,True,,,,,,,,,True,,,,
1435,109409319,,,,,,,,,,,,,,,True
1436,108599410,,,,,,,,,,,,,,,True
1437,107554986,,,,,,,,,,,,,,,True
1438,113598718,,,,,,,,,,,,,,,True
1439,111312202,,,,,,,,,,,,,,,True
1440,114513644,3.0,,,,,,,True,,,,,,,
1441,113742262,6.0,True,,,,,,True,,,,,,,
1442,110153661,5.0,,,True,True,,,,True,,,,,,
1443,115574572,3.0,,,,,,,True,True,,,,True,,
1444,110813322,2.0,,,,,,,,,,,,,,
1445,112169392,4.0,,,,,,,True,,,,True,True,True,
1446,103617865,8.0,True,True,True,True,,,,,True,True,,,,
1447,105792333,4.0,,,,,,True,True,,,,,,,
1448,78230410,3.0,,,True,,,,True,True,,,,,True,
1449,113554321,4.0,,,,True,,,True,,,True,,True,,
1450,69129272,3.0,,,True,,,,True,True,,,,,,
1451,95314627,5.0,,,,,,,True,,,True,,,,
1452,115694704,2.0,,,,,,,,,,,,,True,
1453,104917799,4.0,,,True,,,,,,,,,,,
1454,114777955,7.0,True,,True,True,,,,True,,,,,,
1455,113228075,4.0,True,,,,,,True,True,,,,,,
1456,113853733,,,,,,,,,,,,,,,True
1457,109863886,,,,,,,,,,,,,,,True
1458,113476281,,,,,,,,,,,,,,,True
1459,112572755,,,,,,,,,,,,,,,True
1460,115484700,5.0,,,,,,,True,,,True,,True,,
1461,106678476,1.0,,,,,,,,,,,,,,
1462,107335937,8.0,True,True,,True,,,,,,True,,,,
1463,79342651,6.0,True,,,,,,,True,,,True,,,
1464,114342284,5.0,,,,,,,True,True,,True,,,,
1465,115654313,7.0,,True,,,,,,,True,,,,,
1466,72650111,4.0,,,,,,,,True,,,,,,
1467,115648746,4.0,,,,,,,,True,,,,,,
1468,102941612,5.0,,,,,,,True,,,True,,True,,
1469,106891544,6.0,True,,,True,,True,True,,,True,,,True,
1470,107471383,3.0,,,,,,,True,,,True,,,,
1471,115553235,6.0,True,,,,,,,True,,True,,,,
1472,111406700,7.0,True,,True,,,True,True,,,True,,,,
1473,105145560,5.0,,,,,,,,True,,True,,,,
1474,114254627,,,,,,,,,,,,,,,True
1475,115702632,,,,,,,,,,,,,,,True
1476,99676399,,,,,,,,,,,,,,,True
1477,115220519,,,,,,,,,,,,,,,True
1478,99138073,,,,,,,,,,,,,,,True
1479,108788322,,,,,,,,,,,,,,,True
1480,115454504,4.0,,,True,,,,,True,,,,,,
1481,113445663,1.0,,,,,,,,,,,,,,
1482,82062122,2.0,,,,,,,,,,,,True,,
1483,110414498,6.0,,,True,,,,,,,,True,,,
1484,115598921,5.0,,,True,True,,,,,,,,,,
1485,74647964,3.0,,,,,,,,True,,,,,,
1486,105617541,7.0,True,True,True,,,True,True,,True,,,,,
1487,111359650,8.0,,True,True,,,,,,True,True,True,True,,
1488,115435174,3.0,,,,,,,True,True,,,,,,
1489,111659551,3.0,,,True,,,,,True,,,,,,
1490,113663886,6.0,True,,,True,,,,,,,,,,
1491,111894719,4.0,,,,True,,,True,,,,,,,
1492,113505970,3.0,,,,,,,,True,,,,,,
1493,114914222,4.0,,,True,,,,,,,,,,,
1494,103107201,5.0,,,True,,,,,,,True,,,,
1495,115698542,,,,,,,,,,,,,,,True
1496,109101242,,,,,,,,,,,,,,,True
1497,111207496,,,,,,,,,,,,,,,True
1498,109205813,,,,,,,,,,,,,,,True
1499,106609844,,,,,,,,,,,,,,,True
1500,104693577,5.0,,,,True,,,True,True,True,True,,True,,
1501,66458406,4.0,,,True,,,,,True,,,,,,
1502,110023894,3.0,,,,,,,,True,,,,True,,
1503,97576126,2.0,,,True,,,,,True,,,,,,
1504,114874054,6.0,,,,,,,True,,,,True,,,
1505,111490012,2.0,,,,,,,,,,,,,,
1506,115363838,7.0,,True,True,True,,,True,True,True,,,,,
1507,80400030,5.0,,,,,,,True,True,,,True,,,
1508,105494514,4.0,,,True,True,,,,True,,True,,True,True,
1509,111404327,5.0,,,,True,,,,True,,,,,,
1510,109894865,3.0,,,,,,,,True,,,,,,
1511,102344952,3.0,,,,,,,True,True,,,,,,
1512,108534955,4.0,,,,,,,,True,,,,,,
1513,104400892,3.0,,,,,,,,True,,,,True,True,
1514,113590489,2.0,,,,,,,,True,,,,,,
1515,82509652,3.0,,,,,,,,True,,,,,,
1516,114745033,,,,,,,,,,,,,,,True
1517,110578159,,,,,,,,,,,,,,,True
1518,115440037,,,,,,,,,,,,,,,True
1519,107074453,,,,,,,,,,,,,,,True
1520,110478584,7.0,True,,True,,True,True,,,True,,,True,,
1521,65691753,3.0,,,,,,,True,True,,,,,,
1522,83432968,6.0,,True,True,,,True,,True,,,,,,
1523,111073526,3.0,,,,,,,True,True,,,,True,,
1524,113485704,5.0,,,,,,,,,True,,True,,,
1525,67587072,4.0,,,,,,,,,True,,,,,
1526,109984739,4.0,,,,,,True,True,,,,,,,
1527,110752333,3.0,,,,,,,True,True,,,,True,,
1528,106998149,8.0,True,,True,True,True,,,,,True,,,,
1529,111304523,3.0,,,,,,,,True,,,,,,
1530,115614489,3.0,,,,,,,True,,,,,,,
1531,109790306,4.0,,,,,,,,True,,True,,True,True,
1532,114794464,6.0,,,True,,,True,,,,,,,,
1533,110821675,3.0,,,True,,,,True,True,,,,,,
1534,107828966,3.0,,,,,,,,,,,,,,
1535,110237309,,,,,,,,,,,,,,,True
1536,114210355,,,,,,,,,,,,,,,True
1537,115174027,,,,,,,,,,,,,,,True
1538,111171411,,,,,,,,,,,,,,,True
1539,113916641,,,,,,,,,,,,,,,True
1540,78746864,4.0,,,,,,,True,True,,,,True,,
1541,102798276,7.0,,True,,,,,,,True,True,,,,
1542,110947918,8.0,True,,True,,,,True,,,,,,,
1543,59568153,3.0,,,,,,,,True,,,,True,,
1544,115406172,3.0,,,,,,,,True,,,,,,
1545,114637489,4.0,,,True,True,,,True,,,True,,,,
1546,113834836,4.0,,,True,,,True,,,,,,True,,
1547,111313323,3.0,,,,,,,True,True,,,,,,
1548,114336583,7.0,,,True,,,,,,True,,True,,,
1549,111409493,8.0,,,True,,,,True,,,True,,,,
1550,109485535,5.0,,,True,,,,,True,,True,,,,
1551,115692380,6.0,,,True,,,,,,,,,,,
1552,115622841,5.0,,,,,,,True,True,,,True,,,
1553,104337341,6.0,,,True,,,,,,,True,,,,
1554,109745029,7.0,,,True,,,,,,,,,,,
1555,110901988,,,,,,,,,,,,,,,True
1556,110350708,,,,,,,,,,,,,,,True
1557,106464670,,,,,,,,,,,,,,,True
1558,113147248,,,,,,,,,,,,,,,True
1559,110776073,,,,,,,,,,,,,,,True
1560,113475658,4.0,,,True,,,,,True,,,,,,
1561,113579752,6.0,,,,True,,True,,True,,,True,,True,
1562,115654393,3.0,,,,,,,True,,,,,True,,
1563,115273876,4.0,,,,,,,,True,,,,True,,
1564,110720927,8.0,True,,True,,,True,True,,True,True,,,,
1565,109711782,5.0,,,True,,,,,,True,,,,,
1566,112962657,3.0,,,,,,,,,,,,,,
1567,113163835,4.0,,,,,,,True,True,,,True,,,
1568,115421951,5.0,,,,True,,,,,,,,,True,
1569,112068803,6.0,,,True,,,True,,,,,,,,
1570,109550557,8.0,True,True,,,,,,,,True,,,,
1571,110733086,5.0,,,,,,,True,,,,,,,
1572,78870956,6.0,True,,,,,,,True,,True,True,True,True,
1573,113811477,9.0,True,True,True,True,,True,True,,True,True,True,,,
1574,110681675,7.0,,,True,,,,,,,,,,,
1575,102721853,,,,,,,,,,,,,,,True
1576,115613982,,,,,,,,,,,,,,,True
1577,98325573,,,,,,,,,,,,,,,True
1578,115563174,,,,,,,,,,,,,,,True
1579,112771294,,,,,,,,,,,,,,,True
1580,111171430,3.0,,,,,,,True,True,,,,,,
1581,52914132,2.0,,,,True,,,True,True,,True,,,,
1582,115667595,5.0,,,True,True,,,,,,,True,,,
1583,107311886,3.0,,,True,True,,,,,,,,,,
1584,106112204,7.0,True,True,True,,,,True,True,,,,,,
1585,112030772,6.0,,,True,,,True,,True,,,,,True,
1586,115548503,4.0,,,,True,,,,,,,,,,
1587,106784832,4.0,,,True,,,,True,,True,,,True,True,
1588,113445242,3.0,,,,,,,,True,,,,True,,
1589,113779507,5.0,True,,,,,,True,,True,,,,,
1590,115650325,3.0,,,,,,,,,,,,,,
1591,107379478,3.0,,,True,,,,True,,,,,,,
1592,111239734,5.0,,,,,,,True,,True,,,,,
1593,111364293,3.0,,,True,,,True,,,,,,,,
1594,90517585,,,,,,,,,,,,,,,True
1595,115641548,,,,,,,,,,,,,,,True
1596,115466816,,,,,,,,,,,,,,,True
1597,112852131,,,,,,,,,,,,,,,True
1598,109382810,,,,,,,,,,,,,,,True
1599,112776881,,,,,,,,,,,,,,,True
1600,110274700,3.0,,,,,,,True,,,,,,,
1601,112559042,7.0,True,,True,True,,True,,True,,True,,,,
1602,113503705,6.0,True,True,,True,,True,True,,True,,True,,,
1603,115635736,5.0,True,True,,,,True,,,,,,,,
1604,113289167,4.0,True,,,,,,,True,,,,,,
1605,83316964,1.0,,,,,,,,,,,,,,
1606,83959161,3.0,,,,,,,True,,,,,,,
1607,88404830,6.0,,True,True,True,,,,,True,,,True,,
1608,79245153,5.0,,,,,,,,True,,,,,,
1609,52759276,4.0,True,,,,,,True,,,True,,,True,
1610,114570388,4.0,,,True,,,,,,,,,,,
1611,115626536,6.0,True,True,True,True,True,,True,,True,,,,,
1612,115648582,2.0,,,,,,,,,,,,,True,
1613,81203271,4.0,True,,True,,,,True,,,,,,,
1614,113856449,5.0,,True,True,,,,,True,,,,,,
1615,113488115,,,,,,,,,,,,,,,True
1616,106867800,,,,,,,,,,,,,,,True
1617,115618465,,,,,,,,,,,,,,,True
1618,113867269,,,,,,,,,,,,,,,True
1619,113725366,,,,,,,,,,,,,,,True
1620,113220182,3.0,,,,,,,True,True,,,,,True,
1621,106608673,2.0,,,,,,,,,,,True,True,True,
1622,113742465,8.0,True,,,True,,,True,,True,,,,,
1623,105705931,1.0,,,,,,,,,,,,,,
