row_index,scoutId,luxury_score,floor_heating,guest_toilet,built_in_kitchen,garage_available,air_conditioning,dishwasher,bathtub,laminate_floor,parquet_floor,double_glazing,green_view,quiet_neighborhood,near_public_transport,_parse_failed
5317,73036269,6.0,,,True,True,,True,,True,False,,,,,
5318,74001852,7.0,True,,,,,,True,False,True,,,,,
5319,110829802,5.0,,,,,,,,True,False,,,,,
5320,112685420,7.0,,,,,,,True,False,True,,,,,
5321,113534017,5.0,,,,,,,True,True,False,,,True,,
5322,107340700,6.0,True,,True,,,True,True,False,True,,,,,
5323,113749291,5.0,,,True,,,,True,True,False,,,True,,
5324,82943372,8.0,True,,True,,True,True,,False,False,,,,,
5325,113829719,4.0,,,,,,,,,,,,,,
5326,113426984,6.0,True,,True,,,True,True,False,True,,,,,
5327,110150031,5.0,,,True,,,,True,True,False,,,,True,
5328,113791243,5.0,,,,,,,True,,,,,,,
5329,113147209,,,,,,,,,,,,,,,True
5330,113808526,,,,,,,,,,,,,,,True
5331,106881376,,,,,,,,,,,,,,,True
5332,110136860,,,,,,,,,,,,,,,True
5333,115424764,,,,,,,,,,,,,,,True
5334,106369313,3.0,,,True,,,,,,,,,,,
5335,105576203,9.0,,True,,True,,,True,,True,,,,,
5336,106876253,3.0,,,,,,,,,,True,,,,
5337,69163559,4.0,,,True,,,,,,True,,,True,,
5338,96858812,3.0,,,,,,,True,,,,,,,
5339,65987960,3.0,,,,,,,,True,True,,,,,
5340,115495808,2.0,,,,,,,,,,,,,,
5341,115585766,3.0,,,,,,,,,,,,,,
5342,115622131,7.0,True,,True,True,,True,,,True,,,,True,
5343,115284306,4.0,,,,,,,,,,True,,,,
5344,107347249,2.0,,,,,,,,True,,,,,,
5345,108789469,4.0,,,True,,,,True,,,,,,,
5346,114319528,5.0,,,True,,,,,,,,,,,
5347,107375286,5.0,,,,True,,,,,True,,,,True,
5348,113869412,6.0,True,,,,,,,,,True,,,,
5349,105595373,5.0,,,,,,,,,,,,True,,
5350,105048920,,,,,,,,,,,,,,,True
5351,103933245,,,,,,,,,,,,,,,True
5352,106958366,,,,,,,,,,,,,,,True
5353,92851346,,,,,,,,,,,,,,,True
5354,105421834,1.0,,,,,,,,,,,,,,
5355,106156438,6.0,,True,True,,,,True,,True,,,True,,
5356,96804642,2.0,,,,,,,,,,,,,,
5357,110914168,8.0,True,True,True,True,,,True,,True,True,True,,,
5358,106537853,3.0,,,,,,,True,,,,,True,,
5359,108612118,3.0,,,,True,,,,,,,,,,
5360,110534606,4.0,,,True,True,,,,,,,,,,
5361,103658577,5.0,,True,,,,,True,True,,,,True,,
5362,104294698,4.0,,,,True,,,,,,,,,True,
5363,103404523,6.0,True,True,True,True,,True,True,,True,,True,True,,
5364,110749650,5.0,,,True,,,,,True,,,,,,
5365,113441096,4.0,,,True,,,,True,,,,,,,
5366,111404288,7.0,True,True,True,True,,,True,,True,,,,,
5367,113645601,4.0,,,,,,,,True,,,,,,
5368,113748446,5.0,,,True,,,,,,,,,,,
5369,110666963,,,,,,,,,,,,,,,True
5370,114065791,,,,,,,,,,,,,,,True
5371,115515881,,,,,,,,,,,,,,,True
5372,109419263,,,,,,,,,,,,,,,True
5373,110043184,,,,,,,,,,,,,,,True
5374,115161691,3.0,,,,,,,True,,,,,True,,
5375,113739022,3.0,,,True,,,,,True,,,,,,
5376,94667399,6.0,,,,,,,,,True,,True,True,,
5377,104645734,8.0,True,True,,True,,,True,,True,,,,,
5378,110307102,4.0,,,True,,,,True,True,,,,True,,
5379,111667345,2.0,,,,,,,,,,,,,,
5380,106770467,4.0,,,True,,,True,,,,,,,,
5381,113718239,5.0,,True,,,,,True,True,,,,,,
5382,107505277,3.0,,,,,,,,True,,,,,,
5383,113394949,3.0,,,,,,,,True,,,,,,
5384,111371219,3.0,,,,,,,,,,,,,,
5385,110763107,5.0,,,True,True,,,,,,,True,,,
5386,106979884,4.0,,,,,,,True,True,,,,True,,
5387,108908947,3.0,,,True,,,True,,,,,,,,
5388,113765420,4.0,,,,,,,True,True,,,,True,,
5389,106911787,3.0,,,,,,,,,,,,,,
5390,110979544,,,,,,,,,,,,,,,True
5391,111387527,,,,,,,,,,,,,,,True
5392,97783196,,,,,,,,,,,,,,,True
5393,114776254,,,,,,,,,,,,,,,True
5394,106383447,2.0,,,,,,,True,True,,,,,,
5395,109503600,3.0,,,,,,,,True,,,True,,,
5396,107352043,4.0,,,,,,,True,,True,,,,,
5397,107590783,9.0,True,True,True,True,,True,True,,True,True,True,,,
5398,113601032,2.0,,,,,,,,,,,,,,
5399,109749324,2.0,,,,,,,,True,,,,True,,
5400,113682087,3.0,,,,,,,True,,,,,,,
5401,101450792,8.0,True,True,True,True,,True,True,,True,True,True,,,
5402,112438189,3.0,,,,True,,,True,True,,,True,,,
5403,94917886,3.0,,,,,,,True,True,,,,,,
5404,113791423,4.0,,,,,,,True,True,,,,,,
5405,56544539,5.0,True,,True,True,,True,True,,True,True,True,,,
5406,113685262,2.0,,,,,,,True,True,,,,,,
5407,112182504,3.0,,,True,True,,True,True,True,,,,,True,
5408,106618471,3.0,,,,,,,True,True,,,,,,
5409,111418595,,,,,,,,,,,,,,,True
5410,110272707,,,,,,,,,,,,,,,True
5411,63380197,,,,,,,,,,,,,,,True
5412,115611826,,,,,,,,,,,,,,,True
5413,105730040,,,,,,,,,,,,,,,True
5414,112202991,3.0,,,,,,,True,True,,,,,,
5415,93650131,8.0,True,True,True,True,,True,True,,,True,,True,,
5416,115555198,9.0,,True,True,True,True,True,True,,True,,,,,
5417,107703342,4.0,,,,,,,True,True,,True,,,,
5418,106993237,3.0,,,,,,,True,True,,,,,,
5419,113051298,3.0,,,,,,,,True,,True,,,,
5420,89546434,7.0,,True,True,True,True,True,,,True,,,,True,
5421,111206274,6.0,True,,True,,,,True,True,,,True,,,
5422,113610341,5.0,,,,,,,True,True,,True,,,,
5423,109341310,4.0,,,,,,,True,True,,,,,,
5424,113495152,3.0,,,,,,,,True,,True,,,,
5425,113537442,6.0,,,True,,,,True,True,,,,True,,
5426,111297524,7.0,True,True,True,True,,True,True,,True,,,,,
5427,42305758,7.0,,True,True,True,True,True,,,True,,,,,
5428,77630429,,,,,,,,,,,,,,,True
5429,110795081,,,,,,,,,,,,,,,True
5430,107360221,,,,,,,,,,,,,,,True
5431,115470797,,,,,,,,,,,,,,,True
5432,115228632,,,,,,,,,,,,,,,True
5433,111338300,,,,,,,,,,,,,,,True
5434,90548924,6.0,True,True,True,True,,,,True,True,True,,,,
5435,107099554,5.0,,,,,,,True,,,True,True,True,,
5436,104020547,3.0,,,True,,,,True,,,,,,,
5437,114811745,8.0,True,,True,,,True,True,,True,,,,,
5438,82211289,7.0,True,,,True,,,True,,,,,,,
5439,111372803,4.0,,,,,,,True,True,,,,,,
5440,114342738,5.0,,,,,,True,,,,,,,,
5441,109384198,6.0,True,,True,True,,,,,,,,,,
5442,115269960,5.0,,,,,,,,True,,,,,,
5443,114982079,8.0,True,,True,,,True,True,,True,,,,,
5444,106656311,3.0,,,,,,,,True,,,,,,
5445,111427760,6.0,,,,,,,,,,,,,,
5446,53907498,7.0,True,,,,,,,,True,,,,,
5447,112046312,,,,,,,,,,,,,,,True
5448,111350078,,,,,,,,,,,,,,,True
5449,115280380,,,,,,,,,,,,,,,True
5450,115708236,,,,,,,,,,,,,,,True
5451,113001851,,,,,,,,,,,,,,,True
5452,104542497,,,,,,,,,,,,,,,True
5453,113589788,,,,,,,,,,,,,,,True
5454,110770069,4.0,,,,,,,True,,,True,,,,
5455,110520548,1.0,,,,,,,,,,,,,,
5456,115511543,5.0,,True,True,,,,,True,,True,,,True,
5457,110800005,7.0,True,,,,,,True,True,,,,True,,
5458,111136819,4.0,,,,,,,,,,,,,,
5459,106024043,2.0,,,,,,,,,,,,,True,
5460,87388052,2.0,,,,,,,,,,,,,,
5461,72226561,6.0,,True,True,True,,,True,,True,,,,,
5462,107315658,6.0,,,,True,,,True,True,,,True,True,,
5463,104367783,5.0,True,True,,,,,,,True,True,True,,,
5464,111975610,3.0,,,,,,,True,True,,,,True,,
5465,34416114,7.0,True,True,True,True,,,,,,True,True,True,,
5466,63391306,3.0,,,,,,,,,,,,,,
5467,111245278,5.0,,,,,,,True,,,,,,,
5468,83706605,7.0,True,True,True,,,,,,True,True,True,True,,
5469,113496938,,,,,,,,,,,,,,,True
5470,104506954,,,,,,,,,,,,,,,True
5471,115452193,,,,,,,,,,,,,,,True
5472,110863905,,,,,,,,,,,,,,,True
5473,110721579,,,,,,,,,,,,,,,True
5474,111354872,3.0,,,True,,,,,,,,,,,
5475,115436407,2.0,,,True,,,,True,,,,,,,
5476,86739716,4.0,,True,True,,,,,True,True,,,,,
5477,102853293,2.0,,,,,,,True,True,,,,,,
5478,111392239,5.0,,,,True,,,,,,,True,True,,
5479,106360901,3.0,,,,,,,,,,,True,,,
5480,113321077,7.0,True,,True,True,,,,,,,,,,
5481,113742606,3.0,,,,,,,,,,,,,True,
5482,102200296,3.0,,,True,,,,,True,,,,,,
5483,113502180,3.0,,,,,,,True,True,,,,,,
5484,91179268,6.0,True,True,,,,,True,,,,True,,,
5485,109765129,3.0,,,,,,,True,True,,,,,,
5486,113786124,4.0,,,,,,,,True,True,,,,,
5487,109623614,3.0,,True,,,,,True,,,,,True,,
5488,110856763,2.0,,,,,,,,True,,,,,,
5489,88574696,4.0,,,,,,,True,,,,,,,
5490,110864677,,,,,,,,,,,,,,,True
5491,115353251,,,,,,,,,,,,,,,True
5492,115631683,,,,,,,,,,,,,,,True
5493,112943148,,,,,,,,,,,,,,,True
5494,87044536,4.0,,,,True,,,,,,,True,True,,
5495,106510292,2.0,,,,,,,True,True,,,,,,
5496,111362278,5.0,,True,,True,,,,,,,,,,
5497,109102680,3.0,,,,,,,True,True,,,,,,
5498,114249160,2.0,,,,,,,,,,,,,,
5499,110806014,2.0,,,,,,,,,,,,,,
5500,108774602,2.0,,,,,,,,,,,,,,
5501,85110399,3.0,,,,,,,,,,,,,,
5502,109000924,4.0,,,,,,,True,True,,,,True,,
5503,95627124,3.0,,,,,,,,True,,,,,,
5504,87096391,4.0,,True,,,,,True,True,,,,,,
5505,115456199,4.0,,,,,,,,,,True,,True,,
5506,75884083,6.0,,,True,,,,,,True,,,,True,
5507,110178416,4.0,,,True,,,,True,True,,,True,,,
5508,110830105,3.0,,,,,,,,True,,,,,,
5509,56520202,3.0,,,,,,,,,,,,True,,
5510,110699944,5.0,,,,,,,,,,True,,,,
5511,102825538,6.0,,,True,,,,,,True,True,,,True,
5512,110657868,,,,,,,,,,,,,,,True
5513,97896432,,,,,,,,,,,,,,,True
5514,112701125,8.0,,True,True,,,,,,,,True,,,
5515,110724096,6.0,,True,,True,,,True,,True,,True,True,,
5516,79871292,7.0,True,,True,,,,,True,,,,,,
5517,110363671,5.0,,,,,,,True,True,,,,,,
5518,115660996,4.0,,,,,,,,,,,,,True,
5519,109002250,7.0,,,True,,,,True,,True,,,,,
5520,45529501,6.0,,True,,True,,,True,,,,,,,
5521,113658791,5.0,,,,,,,True,,,,,,,
5522,115351657,6.0,,,True,,,,,True,,,,,,
5523,115477606,4.0,,,,,,,True,,,,,True,,
5524,115201753,5.0,,,,,,,,,True,True,,,,
5525,91557438,6.0,,,True,,True,,,True,,,True,,,
5526,108834721,6.0,,,,,,,True,,,,,,,
5527,111183355,5.0,,,,,,,True,,,,,True,,
5528,111253960,7.0,True,,,True,,,True,,,,,,,
5529,112994087,,,,,,,,,,,,,,,True
5530,111306855,,,,,,,,,,,,,,,True
5531,113289885,,,,,,,,,,,,,,,True
5532,113666695,,,,,,,,,,,,,,,True
5533,112814436,,,,,,,,,,,,,,,True
5534,111406788,5.0,,True,True,,,,True,True,,,,,,
5535,106678359,1.0,,,,,,,,,,,,,,
5536,111354303,3.0,,,,,,,,,,True,,,True,
5537,61832921,6.0,,,True,,,,True,,True,,,,,
5538,111330566,7.0,,,True,,,,True,,True,,,,,
5539,113811227,5.0,,,True,,,,,,,,,,,
5540,113778487,5.0,,,True,,,,True,,,,,,,
5541,98021108,7.0,True,,True,,,True,,,True,True,True,,,
5542,91111033,4.0,,,,,,,True,True,,,True,,,
5543,107861980,3.0,,,,,,,True,,,True,,,,
5544,111310398,6.0,,True,True,,,,,,,,,,,
5545,113869669,4.0,,,,,,,True,True,,,,,,
5546,102713621,5.0,,,True,True,,,,,,True,True,,,
5547,113429704,4.0,,,,,,True,True,,,,,,,
5548,110666364,5.0,True,,True,,,,,,True,,,,,
5549,107336151,6.0,True,,True,,,True,,,,True,,,,
5550,113850695,,,,,,,,,,,,,,,True
5551,115531489,,,,,,,,,,,,,,,True
5552,115667586,,,,,,,,,,,,,,,True
5553,114966937,,,,,,,,,,,,,,,True
5554,110965426,3.0,,,True,,,,True,,,,,True,True,
5555,81340616,7.0,,True,,,,,True,,True,,,,,
5556,115406323,2.0,,,,,,,True,,,,True,,,
5557,111292776,9.0,True,,True,,,,,,True,True,,,,
5558,111078928,8.0,True,,True,True,,,,,True,,,,,
5559,113266982,2.0,,,True,,,,,True,,,,,,
5560,104063586,1.0,,,True,,,,,,,,,,,
5561,114666055,3.0,,,True,,,,True,True,,,,True,,
5562,104458382,4.0,,,,,,,,True,,,True,,,
5563,107861222,6.0,True,,True,,,,,,,True,,,,
5564,113285879,2.0,,,,,,,True,,,,,,,
5565,111223741,2.0,,,,,,,,True,,,,,,
5566,108754038,3.0,,,,,,,,,True,,,,,
5567,112944041,3.0,,,True,,,,,,,,,,,
5568,65967512,,,,,,,,,,,,,,,True
5569,108860303,,,,,,,,,,,,,,,True
5570,115506551,,,,,,,,,,,,,,,True
5571,73556452,,,,,,,,,,,,,,,True
5572,111236148,,,,,,,,,,,,,,,True
5573,109944772,,,,,,,,,,,,,,,True
5574,111393771,3.0,,,,,,,True,True,,,,,,
5575,113144663,6.0,,,True,,,,,,,,,,,
5576,107343930,2.0,,,,,,,,,,,,,True,
5577,106992743,5.0,,True,,True,,,True,True,,,,,,
5578,93783766,3.0,True,,,,,,,True,,,True,True,,
5579,115348314,8.0,True,,True,True,,,,,True,True,,,,
5580,106154946,4.0,,,,True,,True,True,,,,,,,
5581,110797655,7.0,True,True,True,True,,,True,,True,True,,,,
5582,94781804,3.0,,,,True,,True,,,,,,,,
5583,110471943,2.0,,,,,,,True,True,,,,True,,
5584,106469067,8.0,True,,True,True,,,True,,,True,,,,
5585,110641197,4.0,,,,True,,,True,True,,,,True,,
5586,98177530,5.0,,,,,,,True,True,,,,,,
5587,108235345,6.0,True,,True,,,,,,,True,,,,
5588,101293126,,,,,,,,,,,,,,,True
5589,91240674,,,,,,,,,,,,,,,True
5590,114946452,,,,,,,,,,,,,,,True
5591,113889534,,,,,,,,,,,,,,,True
5592,93342028,,,,,,,,,,,,,,,True
5593,107374604,,,,,,,,,,,,,,,True
5594,61943673,2.0,,,,,,,,True,,,,,,
5595,105867490,3.0,,,,,,,True,True,,,,True,,
5596,113288137,4.0,,,True,,,,True,True,,,,,,
5597,106890908,5.0,,True,True,,,,True,,,,,True,,
5598,43571221,4.0,,,,True,,,,True,True,,,,,
5599,113438424,7.0,True,True,,,,,,,,,,,,
5600,112508690,3.0,,,,,,,True,,,,,,,
5601,81178272,6.0,,,True,True,,True,True,,,,,,,
5602,68296731,5.0,True,,True,,,True,,,True,,,,,
5603,112319389,4.0,,,,,,,,True,,,,,,
5604,115653095,3.0,,,,,,,,True,,,,,,
5605,111204122,4.0,,,,,,,True,,,True,,,,
5606,110478954,5.0,,,True,,,True,,,True,,,,,
5607,115618826,3.0,,,,,,,,True,,,True,True,,
5608,91409994,3.0,,,,,,,True,,,True,,,,
5609,108452480,,,,,,,,,,,,,,,True
5610,115131419,,,,,,,,,,,,,,,True
5611,110299303,,,,,,,,,,,,,,,True
5612,77984457,,,,,,,,,,,,,,,True
5613,112952586,,,,,,,,,,,,,,,True
5614,111195426,4.0,,,True,,,,True,,,,,,,
5615,109875113,3.0,,,,,,,,True,,,,,,
5616,113851375,3.0,,,,,,,True,,True,,,,,
5617,109245124,8.0,True,,True,,True,,,,True,True,True,,,
5618,105158318,3.0,,,,,,,True,,,,,,,
5619,110992760,8.0,True,,True,True,True,,True,,True,True,,,,
5620,106583855,3.0,,,,,,,,True,,,,True,,
5621,110655662,,,,,,,,,,,,,,,
5622,105575865,3.0,,,,,,,,,,,,,,
5623,114930670,4.0,,,True,,,,True,,,,,,,
5624,105122120,3.0,,,,True,,,True,,,,,,,
5625,115213156,4.0,,,,,,,True,,True,,,,,
5626,107215197,5.0,True,,True,True,,,True,,True,True,,,,
5627,110295793,3.0,,,,,,,True,True,,,,,,
5628,113445160,,,,,,,,,,,,,,,True
5629,107372826,,,,,,,,,,,,,,,True
5630,110187871,,,,,,,,,,,,,,,True
5631,115471182,,,,,,,,,,,,,,,True
5632,112666996,,,,,,,,,,,,,,,True
5633,114640554,,,,,,,,,,,,,,,True
5634,115308893,9.0,,,,True,,,,,True,,,True,,
5635,110004095,3.0,,,,,,,True,True,,,,,,
5636,113808769,4.0,,,,,,,,,,,True,,,
5637,103087289,6.0,,,True,,,True,,,True,,True,,,
5638,113419654,5.0,True,,True,,,True,,,,,True,,,
5639,111258439,3.0,,,,,,,,,,True,,,,
5640,113164885,7.0,,,,True,,,True,,,True,,,,
5641,113290045,6.0,,,True,,,,,,True,True,,,,
5642,110751200,5.0,,,,,,,,True,,,,,,
5643,113459762,6.0,True,True,,True,,,True,,,,,,,
5644,84775348,7.0,,,,,,,,True,,True,,,,
5645,105242179,3.0,,,,,,,,,,,,,,
5646,106191828,5.0,,,,,,,,,,,,,,
5647,96935564,6.0,,,,,,,,,,,,,,
5648,115435396,,,,,,,,,,,,,,,True
5649,113031568,,,,,,,,,,,,,,,True
5650,115657665,,,,,,,,,,,,,,,True
5651,112715023,,,,,,,,,,,,,,,True
5652,108427193,,,,,,,,,,,,,,,True
5653,75776692,,,,,,,,,,,,,,,True
5654,115470715,6.0,,,True,,,,True,False,True,,,,,
5655,115565453,2.0,,,,,,,,True,,,,,,
5656,110876948,8.0,,True,,,,,True,,True,,True,True,,
5657,110856840,1.0,,,,,,,,,,,,,,
5658,110340437,3.0,,,,,,,,False,,,True,,,
5659,115649609,2.0,,,,,,,True,,,,,,,
5660,114846150,7.0,True,,True,True,,,True,False,,,True,,,
5661,106624487,1.0,,,,,,,,,,,,,,
5662,111293134,6.0,,,True,,,,True,False,True,,True,True,,
5663,113712168,3.0,,,,,,,True,True,,,,,,
5664,110681409,2.0,,,,,,,,True,,,,,,
5665,115199129,3.0,,,True,,,,True,,,,,,,
5666,77192222,4.0,,,,,,,True,True,,,,,,
5667,113637994,3.0,,,,,,,True,,,,,,,
5668,102028476,,,,,,,,,,,,,,,True
5669,113807430,,,,,,,,,,,,,,,True
5670,110240726,,,,,,,,,,,,,,,True
5671,108933116,,,,,,,,,,,,,,,True
5672,103487180,,,,,,,,,,,,,,,True
5673,100847477,,,,,,,,,,,,,,,True
5674,110815970,3.0,,,,,,,,,,,,,,
5675,58406551,2.0,,,,False,,,True,,,True,,,,
5676,110466802,3.0,,,True,,,,True,,,,,,,
5677,113789016,4.0,,,,,,,,,True,True,True,,,
5678,110854312,3.0,,,,,,,True,True,,,,,,
5679,74854165,1.0,,,,,,,,,,,,,,
5680,109812896,1.0,,,,,,,True,,,,,,,
5681,105944557,6.0,,True,True,,,,True,,,,,,,
5682,104499442,1.0,,,,,,,,,,,,,,
5683,112292938,5.0,True,,,True,,,,,,True,,True,True,
5684,101293453,4.0,,,True,,,,,True,,True,,,,
5685,106671272,5.0,True,,,True,,,True,,True,True,True,,,
5686,111409306,3.0,,True,,,,,,,,,,,,
5687,107389961,2.0,,,,,,,True,,,True,,,,
5688,91669096,4.0,,,,,,,,,,True,,,,
5689,114776517,1.0,,,,,,,,,,,,,,
5690,110201254,2.0,,,,,,,True,True,,,,,,
5691,107316754,,,,,,,,,,,,,,,True
5692,110285222,,,,,,,,,,,,,,,True
5693,81786639,,,,,,,,,,,,,,,True
5694,101483906,4.0,True,,True,,,True,,True,,,,True,,
5695,113869573,7.0,,,True,,,,True,,True,,,,True,
5696,110222976,3.0,True,,,,,,,True,,,,,,
5697,111309420,2.0,,,,,,,True,,,,,,,
5698,107362935,3.0,,,,,,,,,,,,True,,
5699,88149550,6.0,,,True,,,,,,,,,,,
5700,110359051,5.0,True,,,True,,,True,True,,,,,,
5701,91015816,3.0,,,,,,,True,,True,,,,,
5702,108980272,7.0,True,,,,,,,,True,True,,,,
5703,113816270,5.0,,,True,,,,,,,,,,,
5704,115377146,3.0,,,,,,,,,,,,,,
5705,111886309,4.0,,,,,,,True,,,,,True,,
5706,111425817,4.0,,,True,,,,,,,,,,,
5707,93459176,3.0,,,,,,,,,,,,,,
5708,115291454,,,,,,,,,,,,,,,True
5709,110003346,,,,,,,,,,,,,,,True
5710,113628450,,,,,,,,,,,,,,,True
5711,86857482,,,,,,,,,,,,,,,True
5712,51323764,,,,,,,,,,,,,,,True
5713,115153930,,,,,,,,,,,,,,,True
5714,115577563,6.0,True,True,True,True,,,True,,,True,True,True,True,
5715,112569734,2.0,,,,,,,,True,,,,True,,
5716,83176106,5.0,,,True,,,True,True,,True,,,,,
5717,113450222,3.0,,True,True,,,,True,,,,,,,
5718,113455210,4.0,,,,,,,True,,,,,,,
5719,115186311,6.0,,True,,True,,,True,True,,,True,,,
5720,111304718,5.0,,,,,,,True,,,,,,,
5721,86939370,4.0,,,True,,,,True,,,,,,,
5722,106484445,7.0,True,,,,,,True,,True,True,,,,
5723,115654599,5.0,,,,,,,True,True,,,,,,
5724,111289529,4.0,,,True,,,,,,,,,,,
5725,111368063,6.0,True,,,True,,,True,,,True,,,True,
5726,115672100,5.0,,,True,,,,,,,,,,,
5727,92848233,5.0,,,,,,,True,,,,,True,,
5728,115505474,,,,,,,,,,,,,,,True
5729,111168251,,,,,,,,,,,,,,,True
5730,102585184,,,,,,,,,,,,,,,True
5731,106437930,,,,,,,,,,,,,,,True
5732,98919362,,,,,,,,,,,,,,,True
5733,112578933,,,,,,,,,,,,,,,True
5734,114125182,3.0,,,,True,,,True,True,,,,,,
5735,106658824,9.0,True,True,True,True,True,True,True,,True,True,,,True,
5736,104657337,4.0,,,True,,,True,,True,,,,,,
5737,107662570,3.0,,,,,,,True,True,,,True,,,
5738,107097424,2.0,,,,,,,,True,,,,,,
5739,94257790,2.0,,,,,,,,True,,,,,,
5740,109769877,1.0,,,,,,,,True,,,,,,
5741,110755659,3.0,,,,,,,,True,,,,,,
5742,109107998,6.0,True,True,True,True,,,True,,True,True,,,,
5743,105131221,3.0,,,,True,,,True,True,,,,,,
5744,102498693,3.0,,,True,True,,True,True,,,,,,,
5745,107300376,6.0,,,,,,,True,True,True,,True,,,
5746,102970621,3.0,,,,,,,,True,,,,True,,
5747,107090757,4.0,,,True,,,True,True,,,,,,,
5748,93085776,5.0,True,,True,True,,,True,,True,True,,,,
5749,103324934,,,,,,,,,,,,,,,True
5750,115555749,,,,,,,,,,,,,,,True
5751,81767517,,,,,,,,,,,,,,,True
5752,106691829,,,,,,,,,,,,,,,True
5753,115650915,,,,,,,,,,,,,,,True
5754,93954250,3.0,,,,,,,True,,,,,,,
5755,113535802,7.0,True,True,True,,,,,,,,,,,
5756,107867504,4.0,,,,,,,,,,,,True,,
5757,114182528,8.0,True,True,,True,,True,True,,,True,,,,
5758,115649751,3.0,,,True,,,,,True,,,,,,
5759,114671760,3.0,,,,,,,True,,,True,,,,
5760,108740232,4.0,,,,,,,True,,,,,,,
5761,110180385,8.0,True,True,True,True,,True,,,,True,,,,
5762,111054084,5.0,,,,,,,True,True,,,,,,
5763,107195687,5.0,,,,,,,True,,,,,,,
5764,111388837,4.0,,,True,,,,,,True,,,,,
5765,113310183,6.0,True,,,True,,True,True,,,,,,,
5766,107208684,5.0,,,,,,,True,,True,,,,,
5767,104712472,7.0,True,True,True,,,True,,,,True,,,,
5768,113312642,6.0,,,,,,,True,True,,,,,,
5769,113368451,5.0,,,,,,,True,,True,,,,,
5770,115593300,4.0,,,,,,,True,,,,,,,
5771,115705991,7.0,True,True,True,,,True,True,,,True,,,,
5772,98250355,,,,,,,,,,,,,,,True
5773,105143030,,,,,,,,,,,,,,,True
5774,107376430,7.0,True,,True,,,,True,,,,True,,,
5775,114169328,6.0,,,,True,,,True,,,,True,,,
5776,110401488,3.0,,,,,,,True,,,,,,,
5777,114312765,8.0,True,,,,,,True,True,,True,,,,
5778,106094502,8.0,True,,True,True,,,True,,True,,,,,
5779,95201074,4.0,,,,,,,,,,,,True,,
5780,111173821,2.0,,,,,,,,,,,,,,
5781,115611474,6.0,True,,,,,,,True,True,,,,,
5782,113816971,6.0,True,,True,,,True,True,,True,,,,,
5783,71664582,5.0,True,,,True,,,True,True,,,True,,,
5784,114805313,5.0,,,,,,,True,True,,,,,,
5785,107340441,5.0,,,,,,,True,,True,,,,,
5786,111332400,6.0,,,True,True,,True,,True,,,,,,
5787,114854501,5.0,,,,,,,,,,,True,,,
5788,115142743,6.0,,,True,,,,True,True,,,,,,
5789,113486091,,,,,,,,,,,,,,,True
5790,113789147,,,,,,,,,,,,,,,True
5791,107142164,,,,,,,,,,,,,,,True
5792,96861643,,,,,,,,,,,,,,,True
5793,83246578,,,,,,,,,,,,,,,True
5794,112975804,6.0,True,,True,,,,,,True,True,,True,True,
5795,104455470,3.0,,,True,,,True,,True,,,,,,
5796,110282059,4.0,,,,,,,True,True,,,True,,,
5797,104409228,5.0,,,,,,True,True,True,,,,True,,
5798,115207460,4.0,,,True,,,,True,,,,,,,
5799,115577486,8.0,True,,True,True,,,True,,True,,,,,
5800,113826339,5.0,,,True,,,,,True,,,,True,,
5801,109541741,4.0,,,,True,,,,True,True,,,,,
5802,114055936,6.0,,,True,True,,True,,,,True,,,,
5803,114868813,3.0,,True,,True,,,True,,,,,,,
5804,110354095,4.0,,,,,,,,True,True,,,,,
5805,100255877,2.0,,,True,,,,,,,,,,,
5806,114302116,3.0,,,,,,,True,,,True,,,,
5807,112791399,3.0,,,,,,,,True,,,,,,
5808,113789648,,,,,,,,,,,,,,,True
5809,115277799,,,,,,,,,,,,,,,True
5810,112148285,,,,,,,,,,,,,,,True
5811,110414795,,,,,,,,,,,,,,,True
5812,111316112,,,,,,,,,,,,,,,True
5813,106029120,,,,,,,,,,,,,,,True
5814,102147865,8.0,True,True,True,,,,True,,,True,,,,
5815,106678585,1.0,,,,,,,,,,,,,,
5816,111416415,6.0,,,,True,,,,,,,True,True,,
5817,114682380,7.0,,,True,,,True,,,True,,,,,
5818,110147775,5.0,,,True,,,,,True,,,,,,
5819,55141269,4.0,,,,,,,True,,,,,,,
5820,70644888,4.0,,,,,,,True,,,,,,,
5821,113752842,9.0,True,True,True,True,,,True,,True,True,True,True,,
5822,115275943,1.0,,,,,,,,,,,,,,
5823,115543654,5.0,,,True,True,,True,,,,,,,,
5824,113799054,4.0,,,,,,,True,,,,,,,
5825,115654753,1.0,,,,,,,,,,,,,,
5826,84865880,7.0,True,,True,True,,True,,,True,True,,,,
5827,107364646,4.0,,,True,,,,True,,,,,,,
5828,115551268,6.0,,,True,,,True,,,,,,,,
5829,115469146,,,,,,,,,,,,,,,True
5830,106021898,,,,,,,,,,,,,,,True
5831,111474064,,,,,,,,,,,,,,,True
5832,109923578,,,,,,,,,,,,,,,True
5833,109876616,,,,,,,,,,,,,,,True
5834,97859984,3.0,,,,,,,True,True,,,,,,
5835,111089124,8.0,,,True,,,,,,True,True,True,,,
5836,102885668,6.0,,,True,,,,,,True,,,,,
5837,107109989,2.0,,,,,,,,,,,,,,
5838,90264890,4.0,,,,True,,,,,,,,,,
5839,111400766,2.0,,,,,,,,,,,,,,
5840,115647582,6.0,,,,,,,,,,True,,,,
